0	0
0	-18.31
-0.02289	-12.21
-0.0412	-24.41
-0.0412	-12.21
-0.01374	-24.41
0.00457	-18.31
0.02746	-18.31
0.04577	-30.52
0.06866	-24.41
0.08697	-24.41
0.10528	-24.41
0.12359	-24.41
0.14648	-30.52
0.16479	-24.41
0.18768	-18.31
0.21057	-24.41
0.22888	-24.41
0.24719	-24.41
0.2655	-24.41
0.28839	-24.41
0.3067	-24.41
0.32959	-30.52
0.3479	-24.41
0.36621	-24.41
0.3891	-24.41
0.41198	-24.41
0.42572	-24.41
0.4486	-24.41
0.46692	-18.31
0.4898	-24.41
0.50811	-24.41
0.531	-24.41
0.54931	-18.31
0.56762	-18.31
0.59051	-18.31
0.60882	-12.21
0.63171	-12.21
0.65002	-12.21
0.66833	-6.1
0.69122	0
0.70953	-6.1
0.72784	6.1
0.75073	12.21
0.76904	24.41
0.79193	24.41
0.81024	24.41
0.83313	24.41
0.84686	36.62
0.86975	36.62
0.88806	42.72
0.91095	42.72
0.92926	54.93
0.95214	54.93
0.97046	67.14
0.98877	67.14
1.01165	73.24
1.02996	73.24
1.05285	79.35
1.07574	85.45
1.08947	79.35
1.11236	85.45
1.13067	97.66
1.15356	97.66
1.17645	103.76
1.19018	115.97
1.21307	109.86
1.23138	115.97
1.24969	122.07
1.27258	115.97
1.29089	128.17
1.31378	128.17
1.33667	128.17
1.3504	140.38
1.37329	140.38
1.3916	146.48
1.40991	140.38
1.4328	158.69
1.45568	158.69
1.474	164.79
1.49688	164.79
1.51519	177
1.5335	170.9
1.55182	177
1.57013	183.11
1.59301	183.11
1.61132	183.11
1.63421	189.21
1.65252	189.21
1.67083	195.31
1.69372	195.31
1.71203	201.42
1.73492	201.42
1.75323	207.52
1.77154	213.62
1.79443	219.73
1.81274	213.62
1.83563	225.83
1.85394	219.73
1.87225	225.83
1.89514	244.14
1.91345	231.93
1.93634	238.04
1.95465	238.04
1.97296	244.14
1.99127	244.14
2.01416	256.35
2.03247	250.24
2.05078	256.35
2.07367	256.35
2.09655	262.45
2.11486	262.45
2.13318	268.55
2.15606	268.55
2.17437	274.66
2.19268	280.76
2.21557	274.66
2.23388	280.76
2.25677	274.66
2.27508	280.76
2.29339	286.87
2.31628	286.87
2.33459	286.87
2.35748	292.97
2.37121	299.07
2.3941	299.07
2.41699	305.18
2.4353	305.18
2.45361	311.28
2.47192	305.18
2.49481	317.38
2.5177	311.28
2.53601	311.28
2.55432	323.49
2.57263	323.49
2.59552	317.38
2.61383	329.59
2.63672	323.49
2.65503	323.49
2.67334	329.59
2.69622	335.69
2.71453	329.59
2.73742	341.8
2.75573	341.8
2.77862	341.8
2.79235	341.8
2.81524	347.9
2.83355	347.9
2.85644	347.9
2.87475	354
2.89306	354
2.91595	354
2.93426	360.11
2.95715	366.21
2.97546	366.21
2.99835	366.21
3.01666	366.21
3.03497	366.21
3.05786	372.31
3.07617	378.42
3.09448	378.42
3.11279	378.42
3.13568	378.42
3.15857	384.52
3.17688	378.42
3.19519	378.42
3.2135	390.63
3.23639	384.52
3.2547	390.63
3.27758	390.63
3.29589	402.83
3.31421	396.73
3.33709	390.63
3.3554	402.83
3.37829	402.83
3.3966	402.83
3.41491	408.94
3.43322	415.04
3.45611	402.83
3.479	415.04
3.49731	408.94
3.51562	415.04
3.53851	415.04
3.55224	421.14
3.57513	421.14
3.59802	415.04
3.61633	421.14
3.63464	421.14
3.65753	427.25
3.67584	433.35
3.69415	433.35
3.71246	433.35
3.73535	439.45
3.75366	439.45
3.77655	445.56
3.79486	445.56
3.81775	439.45
3.83606	445.56
3.85437	445.56
3.87725	451.66
3.89557	445.56
3.91388	445.56
3.93676	457.76
3.95507	451.66
3.97339	463.87
3.99627	457.76
4.01458	463.87
4.03747	463.87
4.05578	463.87
4.07867	469.97
4.09698	469.97
4.11529	476.07
4.13818	476.07
4.15649	476.07
4.1748	469.97
4.19769	482.18
4.216	482.18
4.23889	482.18
4.2572	482.18
4.27551	476.07
4.2984	494.38
4.31671	488.28
4.33502	494.38
4.35333	488.28
4.37622	500.49
4.39453	506.59
4.41742	506.59
4.43573	500.49
4.45861	512.7
4.47693	506.59
4.49981	506.59
4.51355	512.7
4.53643	506.59
4.55474	512.7
4.57763	512.7
4.59594	518.8
4.61883	518.8
4.63256	518.8
4.65545	524.9
4.67376	524.9
4.69665	524.9
4.71954	531.01
4.73327	531.01
4.75616	531.01
4.77905	537.11
4.79278	543.21
4.81567	543.21
4.83398	543.21
4.85687	549.32
4.87518	549.32
4.89807	543.21
4.91638	549.32
4.93469	549.32
4.953	555.42
4.97589	555.42
4.9942	549.32
5.01709	567.63
5.0354	561.52
5.05828	567.63
5.0766	567.63
5.09491	573.73
5.11779	573.73
5.1361	573.73
5.15899	567.63
5.1773	579.83
5.19561	579.83
5.21392	579.83
5.23681	592.04
5.25512	592.04
5.27801	592.04
5.29632	592.04
5.31463	592.04
5.33294	598.14
5.35583	592.04
5.37872	604.25
5.39703	604.25
5.41534	610.35
5.43823	610.35
5.46112	610.35
5.47485	604.25
5.49774	616.46
5.51147	616.46
5.53894	622.56
5.55725	622.56
5.57556	628.66
5.59387	634.77
5.61676	622.56
5.63507	628.66
5.65796	634.77
5.67627	634.77
5.69915	646.97
5.71746	634.77
5.73578	646.97
5.75866	653.08
5.77697	646.97
5.79528	653.08
5.81359	653.08
5.83648	659.18
5.85479	665.28
5.87768	665.28
5.89599	671.39
5.9143	665.28
5.93719	671.39
5.9555	683.59
5.97381	677.49
5.9967	683.59
6.01501	683.59
6.0379	689.7
6.05621	695.8
6.07452	695.8
6.09741	695.8
6.11572	701.9
6.13403	708.01
6.15692	701.9
6.17523	714.11
6.19354	714.11
6.21643	720.21
6.23474	720.21
6.25305	720.21
6.27594	726.32
6.29425	732.42
6.31714	726.32
6.33545	750.73
6.35833	738.53
6.37207	744.63
6.39953	744.63
6.41784	750.73
6.43615	750.73
6.45904	756.84
6.47735	762.94
6.49566	769.04
6.51397	769.04
6.53686	769.04
6.55517	775.15
6.57348	775.15
6.59637	781.25
6.61468	787.35
6.63299	793.46
6.65588	799.56
6.67419	799.56
6.69708	805.66
6.71539	799.56
6.7337	811.77
6.75659	805.66
6.7749	817.87
6.79321	823.97
6.8161	823.97
6.83441	836.18
6.8573	842.29
6.87561	842.29
6.89392	848.39
6.91681	848.39
6.93512	848.39
6.95343	860.6
6.97631	860.6
6.9992	860.6
7.01751	872.8
7.03582	878.91
7.05413	878.91
7.07702	885.01
7.09533	885.01
7.11364	891.11
7.13653	897.22
7.15484	903.32
7.17773	909.42
7.19604	909.42
7.21435	915.53
7.23724	921.63
7.25555	927.73
7.27386	933.84
7.29675	939.94
7.31506	952.15
7.33337	952.15
7.35626	958.25
7.37457	958.25
7.39288	964.36
7.41577	976.56
7.43866	982.67
7.45697	988.77
7.47528	994.87
7.49817	1000.98
7.51648	1007.08
7.53479	1013.18
7.55767	1019.29
7.57599	1025.39
7.5943	1031.49
7.61718	1037.6
7.63549	1043.7
7.6538	1049.8
7.67669	1055.91
7.695	1062.01
7.71789	1068.12
7.7362	1080.32
7.75451	1086.43
7.77282	1098.63
7.79571	1092.53
7.81402	1110.84
7.83691	1110.84
7.85522	1123.05
7.87811	1135.25
7.89642	1135.25
7.91473	1153.56
7.93762	1153.56
7.95593	1165.77
7.97882	1171.88
7.99255	1184.08
8.01544	1184.08
8.03833	1196.29
8.05664	1208.5
8.07495	1214.6
8.09326	1226.81
8.11157	1232.91
8.13446	1239.01
8.15734	1251.22
8.17566	1263.43
8.19397	1281.74
8.21685	1287.84
8.23516	1300.05
8.25348	1300.05
8.27636	1312.26
8.29467	1324.46
8.31756	1342.77
8.33587	1348.88
8.35876	1367.19
8.37707	1373.29
8.39538	1391.6
8.41369	1397.71
8.432	1403.81
8.45489	1422.12
8.47778	1440.43
8.49609	1452.64
8.5144	1470.95
8.53729	1477.05
8.5556	1495.36
8.57391	1507.57
8.5968	1525.88
8.61511	1538.09
8.63342	1556.4
8.65631	1574.71
8.6792	1593.02
8.69293	1605.22
8.71582	1617.43
8.73413	1641.85
8.75702	1660.16
8.77533	1672.36
8.79364	1690.67
8.81652	1708.98
8.83484	1721.19
8.85315	1751.71
8.87603	1776.12
8.89434	1788.33
8.91723	1818.85
8.93554	1837.16
8.95385	1861.57
8.97216	1879.88
8.99505	1904.3
9.01336	1928.71
9.03625	1959.23
9.05456	1977.54
9.07745	2001.95
9.09576	2032.47
9.11407	2069.09
9.13696	2075.2
9.15527	2111.82
9.17358	2148.44
9.19647	2172.85
9.21478	2209.47
9.23309	2233.89
9.25598	2270.51
9.27429	2307.13
9.2926	2331.54
9.31549	2374.27
9.3338	2404.79
9.35669	2447.51
9.375	2478.03
9.39331	2514.65
9.4162	2557.37
9.43451	2606.2
9.45282	2636.72
9.4757	2679.44
9.49859	2734.38
9.51233	2764.89
9.53521	2807.62
9.55352	2862.55
9.57183	2899.17
9.59472	2954.1
9.61303	3009.03
9.63592	3063.96
9.65423	3118.9
9.67254	3167.72
9.69543	3222.66
9.71374	3283.69
9.73663	3344.73
9.75494	3399.66
9.77325	3460.69
9.79614	3527.83
9.81445	3594.97
9.83276	3668.21
9.85565	3729.25
9.87396	3802.49
9.89685	3869.63
9.91516	3936.77
9.93347	4022.22
9.95636	4083.25
9.96093	4064.94
