0	0
0	-12.21
0.00458	-18.31
0.02289	-24.41
0.04577	-18.31
0.06866	-18.31
0.08697	-24.41
0.10986	-24.41
0.12817	-18.31
0.14648	-24.41
0.16937	-24.41
0.18768	-24.41
0.20599	-18.31
0.22888	-24.41
0.25177	-24.41
0.27008	-24.41
0.28839	-24.41
0.31128	-24.41
0.33417	-24.41
0.3479	-18.31
0.37079	-30.52
0.3891	-24.41
0.41198	-24.41
0.4303	-12.21
0.44861	-18.31
0.47149	-18.31
0.4898	-24.41
0.51269	-12.21
0.531	-6.1
0.54931	-12.21
0.5722	-18.31
0.59051	-12.21
0.60882	-6.1
0.63171	-6.1
0.65002	-6.1
0.67291	0
0.69122	0
0.71411	0
0.73242	6.1
0.75073	0
0.77362	6.1
0.78735	6.1
0.81024	6.1
0.83313	6.1
0.85144	12.21
0.86975	18.31
0.89264	18.31
0.91095	12.21
0.93384	24.41
0.95215	18.31
0.97503	24.41
0.99334	24.41
1.01623	18.31
1.03454	36.62
1.05285	36.62
1.07116	30.52
1.09405	30.52
1.11236	36.62
1.13525	30.52
1.15356	36.62
1.17645	42.72
1.19476	42.72
1.21307	48.83
1.23596	42.72
1.25427	42.72
1.27258	54.93
1.29547	54.93
1.31378	54.93
1.33209	54.93
1.35498	48.83
1.37329	61.04
1.39618	61.04
1.41449	61.04
1.43738	54.93
1.45111	54.93
1.474	54.93
1.49231	67.14
1.5152	61.04
1.53351	67.14
1.55639	67.14
1.5747	61.04
1.59302	67.14
1.6159	67.14
1.63421	67.14
1.6571	67.14
1.67541	73.24
1.69372	73.24
1.71661	79.35
1.73492	79.35
1.75781	85.45
1.77612	79.35
1.79443	73.24
1.81274	73.24
1.83563	79.35
1.85394	85.45
1.87683	79.35
1.89514	85.45
1.91345	73.24
1.93634	85.45
1.95465	85.45
1.97296	85.45
1.99585	85.45
2.01874	85.45
2.03247	85.45
2.05536	91.55
2.07367	91.55
2.09656	91.55
2.11487	91.55
2.13775	91.55
2.15606	97.66
2.17895	91.55
2.19726	97.66
2.21557	97.66
2.23846	97.66
2.25677	91.55
2.27508	103.76
2.29339	103.76
2.31628	91.55
2.33459	103.76
2.35748	103.76
2.37579	109.86
2.39868	103.76
2.41699	103.76
2.4353	97.66
2.45361	103.76
2.4765	103.76
2.49481	109.86
2.5177	115.97
2.53601	109.86
2.5589	122.07
2.57721	103.76
2.59552	115.97
2.61383	115.97
2.63672	122.07
2.65503	122.07
2.67792	115.97
