	1000	4840	7260	9680	12100	14520	16940	19360	21780	24200	26620	29040	31460	33880	36300	37510	40003	45000	50000	55000	60000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	21.05155412	21.05155412	21.10398853	20.99435294	21.22638282	19.06989848	18.5008424	18.0385278	16.11037995	14.52922044	13.24456168	12.14155815	11.20459634	10.38053562	9.664442968	9.357044553	8.724999773	8.994845127	8.994845127	8.994845127	8.994845127
