	500	1000	1500	2000	2500	3000	3500	4000	4500	5000	5500	6000	6500	7000	7500	8000	8500	9000	9500	10000	10500	11000	11500	12000	12500	13000	13500	14000	14500	15000	15500	16000	16500	17000	17500	18000	18500	19000	19500	20000
0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
100	42.187500	42.187500	42.187500	42.187500	42.187500	42.187500	42.187500	38.571147	34.285464	30.856917	28.051743	25.714098	23.736090	22.040655	20.571278	19.285573	18.151128	17.142732	16.240483	15.428459	14.693770	14.025872	13.416051	12.857049	12.342767	11.868045	11.428488	11.020328	10.640316	10.285639	9.953844	9.642787	9.350581	9.075564	8.816262	8.571366	8.339707	8.120241	7.912030	7.714229
