0.9	0.21203	0.27703	0.29707	0.31754	0.33837	0.35948	0.38079	0.40188	0.42243	0.44233	0.46155	0.47987	0.497	0.5127	0.52688	0.53933	0.54994	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.54858	0.54278
1	0.21705	0.28126	0.30106	0.32153	0.34234	0.36333	0.38458	0.4056	0.42602	0.44571	0.46464	0.48255	0.49916	0.51422	0.52771	0.5395	0.54945	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.54715	0.54476	0.54346	0.54308	0.54335	0.54402	0.54484	0.54555	0.54589	0.54565	0.54455	0.54228	0.53856	0.53305
1.1	0.21984	0.28421	0.30405	0.3246	0.34544	0.36651	0.38786	0.40891	0.42929	0.44888	0.46761	0.48518	0.5013	0.51578	0.52867	0.53982	0.54907	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.54878	0.54445	0.54087	0.53828	0.53675	0.53612	0.53611	0.53649	0.53703	0.53748	0.53761	0.53722	0.53607	0.53389	0.53042	0.52543
1.2	0.21993	0.28556	0.30579	0.32661	0.3477	0.36906	0.39056	0.41164	0.43201	0.45154	0.47011	0.4874	0.5031	0.51709	0.52944	0.53998	0.54855	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.54812	0.54332	0.53893	0.53527	0.53256	0.53087	0.53003	0.52979	0.52994	0.53025	0.53051	0.53051	0.53006	0.52896	0.52698	0.52391	0.51958
1.3	0.21745	0.28562	0.30664	0.32801	0.34955	0.37124	0.39284	0.41396	0.43434	0.45381	0.47224	0.48926	0.50459	0.51813	0.52995	0.5399	0.54781	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.54777	0.54299	0.53819	0.53382	0.53015	0.5274	0.5256	0.52461	0.52421	0.52418	0.52434	0.52449	0.52443	0.52399	0.52302	0.52133	0.51875	0.51516
1.4	0.21347	0.28506	0.30713	0.32922	0.35128	0.37324	0.39495	0.41611	0.43648	0.45587	0.47413	0.49087	0.50581	0.51888	0.53019	0.53956	0.54682	0.55000	0.55000	0.55000	0.55000	0.55000	0.55000	0.54738	0.54288	0.53805	0.53329	0.52899	0.52538	0.52263	0.52079	0.51972	0.51921	0.51907	0.51915	0.51925	0.5192	0.51885	0.51806	0.5167	0.51466	0.51185
1.5	0.20937	0.28452	0.30769	0.33052	0.35306	0.37531	0.39714	0.41832	0.43866	0.45795	0.47598	0.49238	0.5069	0.51951	0.53027	0.53904	0.54565	0.55000	0.55000	0.55000	0.55000	0.55000	0.54694	0.54278	0.53815	0.53332	0.52862	0.5244	0.52087	0.51817	0.51634	0.51525	0.51469	0.51451	0.51456	0.51467	0.51468	0.51445	0.51389	0.51288	0.51137	0.50932
1.6	0.20623	0.28452	0.30866	0.33215	0.35512	0.37759	0.39953	0.42075	0.44104	0.46016	0.47789	0.49389	0.50796	0.52006	0.53026	0.53839	0.54435	0.5482	0.55000	0.55000	0.54898	0.54637	0.54272	0.53834	0.5336	0.52878	0.52414	0.52002	0.5166	0.51398	0.5122	0.51112	0.51057	0.5104	0.51047	0.51062	0.51072	0.51065	0.51032	0.50967	0.50866	0.5073
1.7	0.20473	0.28545	0.31034	0.33434	0.35763	0.38028	0.4023	0.42352	0.44368	0.46254	0.47987	0.4954	0.50896	0.52052	0.53011	0.53759	0.54292	0.54616	0.54752	0.54721	0.54545	0.5425	0.53858	0.53403	0.5292	0.52438	0.51982	0.51581	0.51251	0.51001	0.50831	0.50728	0.50678	0.50666	0.50678	0.50701	0.50722	0.50731	0.50721	0.50688	0.50632	0.50557
1.8	0.20533	0.28761	0.31298	0.33731	0.36078	0.38352	0.40556	0.42667	0.44658	0.46504	0.48189	0.49688	0.50987	0.52083	0.52978	0.53661	0.54131	0.54398	0.54482	0.54403	0.54187	0.5386	0.53446	0.52975	0.52486	0.52007	0.51561	0.51174	0.50859	0.50623	0.50464	0.5037	0.50328	0.50323	0.50343	0.50375	0.50407	0.50432	0.50442	0.50437	0.50419	0.50393
1.9	0.20832	0.29117	0.31672	0.34114	0.36465	0.38737	0.40928	0.43013	0.44964	0.46759	0.48387	0.49826	0.51065	0.52097	0.52925	0.53544	0.53953	0.54164	0.54197	0.54074	0.53821	0.53465	0.53031	0.5255	0.52059	0.51586	0.51153	0.50781	0.50483	0.50263	0.50117	0.50035	0.50003	0.50007	0.50035	0.50076	0.50119	0.50157	0.50185	0.50202	0.50214	0.50226
2	0.21382	0.29621	0.32162	0.34591	0.36928	0.3918	0.4134	0.43381	0.45279	0.47014	0.48579	0.49954	0.51127	0.52092	0.52853	0.53407	0.53756	0.53913	0.53899	0.53734	0.53448	0.53067	0.52619	0.52132	0.51642	0.51178	0.50759	0.50405	0.50125	0.49922	0.49792	0.49722	0.497	0.49714	0.4975	0.498	0.49852	0.49901	0.49942	0.49977	0.5001	0.50047
2.1	0.22178	0.30272	0.32768	0.35161	0.37462	0.39672	0.4178	0.43765	0.45599	0.47267	0.48763	0.50069	0.51172	0.52067	0.5276	0.5325	0.53541	0.53648	0.5359	0.53388	0.53072	0.52671	0.52213	0.51724	0.5124	0.50787	0.50384	0.50048	0.49787	0.49603	0.49487	0.49429	0.49418	0.4944	0.49484	0.49541	0.496	0.49657	0.49708	0.49755	0.49801	0.49853
2.2	0.23198	0.31057	0.3348	0.35812	0.38053	0.40199	0.42244	0.4416	0.45922	0.47516	0.48937	0.50169	0.51199	0.52023	0.52648	0.53075	0.53311	0.5337	0.5327	0.53035	0.52695	0.52281	0.51818	0.51331	0.50855	0.50416	0.5003	0.49713	0.49472	0.49303	0.49201	0.49155	0.49153	0.49183	0.49234	0.49296	0.4936	0.49422	0.49479	0.49533	0.49587	0.49645
2.3	0.24416	0.31953	0.34277	0.36522	0.38684	0.40754	0.42722	0.4456	0.46243	0.47759	0.49101	0.50256	0.51211	0.51964	0.52522	0.52888	0.53069	0.53082	0.52945	0.52682	0.52322	0.51897	0.51433	0.50953	0.50488	0.50064	0.49696	0.49399	0.49176	0.49022	0.48933	0.48898	0.48905	0.48941	0.48997	0.49062	0.49129	0.49195	0.49255	0.49312	0.49368	0.49425
