	175	350	525	700	875	1050	1225	1400	1575	1750	1925	2100	2275	2450	2625	2800	2975	3150	3325	3500	3675	3850	4025	4200	4375	4550	4725	4900	5075	5250	5425	5600	5775	5950	6125	6300	6475	6650	6825	7000	7175	7350	7525	7700	7875	8050	8225	8400	8575	8750	8925	9100	9275	9450	9625	9800	9975	10150	10325	10500	10675	10850	11025	11200	11375	11550	11725	11900	12075	12250	12425	12600	12775	12950	13125	13300	13475	13650	13825	14000	14175	14350	14525	14700	14875	15050	15225	15400	15575	15750	15925	16100	16275	16450	16625	16800	16975	17150	17325	40003
-246.220000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	46.588162	51.907183	56.238962	59.867246	62.920285	65.553006	67.819922	69.803473	71.553666	73.109393	74.513023	75.765210	76.887586	77.918003	78.858818	79.721232	80.514652	81.238517	81.916970	82.539047	83.125864	83.666172	84.171622	84.652408	85.097338	85.516097	85.910926	86.283820	86.636558	86.970731	87.287767	87.583410	87.870037	88.143015	88.398143	88.646710	88.879306	89.101788	89.319519	89.523560	89.719273	89.907157	90.087674	90.261247	90.428271	90.589108	90.744097	90.893551	91.033872	91.173176	91.307758	91.434160	91.556417	91.678306	91.792807	91.903729	92.014649	92.118849	92.216631	92.301760	92.355513	92.391900	92.442870	92.455486	92.428288	92.380862	92.316969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-243.520000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.561949	47.141278	52.404742	56.690841	60.281264	63.302077	65.907352	68.150317	70.112912	71.857795	73.396352	74.772957	76.011900	77.132850	78.151894	79.082327	79.925886	80.710924	81.435574	82.098247	82.721590	83.294216	83.836137	84.335866	84.804362	85.251256	85.665270	86.055627	86.424297	86.773039	87.103426	87.416870	87.709040	87.992423	88.262312	88.519648	88.760194	88.995028	89.214781	89.425183	89.631487	89.824796	90.010374	90.188674	90.360116	90.525089	90.683951	90.837037	90.984655	91.127094	91.260758	91.393688	91.522188	91.642801	91.763138	91.876097	91.985527	92.095037	92.197833	92.297560	92.391059	92.449373	92.486813	92.523198	92.558573	92.546934	92.511384	92.455868	92.387070	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-240.810000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	41.224355	47.704626	52.911503	57.171675	60.702934	63.708354	66.268243	68.501920	70.442224	72.154257	73.676065	75.037682	76.263137	77.371883	78.379833	79.300135	80.143746	80.919868	81.636288	82.291247	82.907516	83.473471	84.009248	84.503149	84.966181	85.408018	85.817199	86.202999	86.567365	86.912036	87.238566	87.548352	87.842647	88.122587	88.389197	88.638136	88.880910	89.107858	89.329865	89.537604	89.741408	89.932268	90.115494	90.291535	90.465163	90.627964	90.784734	90.935804	91.081479	91.218066	91.353851	91.485033	91.611842	91.730779	91.849534	91.960922	92.072369	92.176902	92.278267	92.379988	92.472052	92.531891	92.580308	92.605021	92.647930	92.658622	92.632279	92.585488	92.528002	92.448465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-238.110000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	41.818340	48.257505	53.408837	57.602729	61.116737	64.072500	66.622380	68.816998	70.737289	72.445144	73.950506	75.297408	76.509620	77.606384	78.603441	79.513798	80.348292	81.116026	81.815890	82.472400	83.082016	83.641687	84.171686	84.660098	85.125147	85.555066	85.959696	86.341204	86.701517	87.048547	87.371282	87.677467	87.962613	88.239439	88.503082	88.754464	88.994419	89.218616	89.438048	89.643266	89.844708	90.033251	90.214252	90.392648	90.559776	90.720597	90.875462	91.024696	91.168599	91.307454	91.441520	91.571042	91.692427	91.813589	91.930842	92.040735	92.150776	92.253904	92.357380	92.454346	92.548461	92.616598	92.666418	92.698696	92.726895	92.757460	92.746939	92.715309	92.660387	92.594987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-235.400000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	42.423504	48.795136	53.869260	58.041890	61.519081	64.443488	66.966681	69.137994	71.037893	72.727910	74.217269	75.549854	76.749180	77.834284	78.820743	79.721422	80.547045	81.306619	82.007763	82.648385	83.251528	83.813074	84.329457	84.820003	85.272645	85.697855	86.104870	86.482004	86.838186	87.175115	87.494311	87.797138	88.084824	88.358476	88.619097	88.867596	89.104800	89.326310	89.543229	89.750916	89.945121	90.131399	90.314863	90.486586	90.651704	90.814966	90.967888	91.115249	91.257347	91.394459	91.526844	91.654740	91.778374	91.894154	92.009937	92.122046	92.227028	92.332347	92.430962	92.530093	92.619491	92.702937	92.754195	92.790950	92.810585	92.845559	92.857661	92.829258	92.786353	92.732519	92.662234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-232.690000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	43.013451	49.319233	54.363858	58.469960	61.911254	64.823118	67.302250	69.450832	71.345498	73.003467	74.477218	75.808179	76.994319	78.067493	79.043106	79.933883	80.750428	81.501650	82.186066	82.828470	83.424988	83.972280	84.490903	84.976067	85.423579	85.843970	86.246529	86.619384	86.971525	87.310970	87.626377	87.925610	88.209882	88.480286	88.737814	88.977910	89.212423	89.436513	89.650859	89.851095	90.047874	90.231834	90.413127	90.582712	90.750284	90.907108	91.058123	91.203648	91.343974	91.479377	91.610111	91.736414	91.858506	91.976595	92.090875	92.201527	92.305057	92.409009	92.506258	92.604104	92.695624	92.781092	92.837317	92.882049	92.902738	92.926074	92.948778	92.942736	92.909081	92.861073	92.799262	92.724174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-229.990000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	43.590094	49.831498	54.824622	58.888335	62.294535	65.158453	67.630187	69.756540	71.631927	73.272723	74.731209	76.048658	77.222498	78.284545	79.250041	80.131582	80.939660	81.683092	82.369338	82.995962	83.586302	84.135928	84.641004	85.121148	85.563869	85.986947	86.378161	86.753798	87.101976	87.431334	87.743356	88.039378	88.326530	88.593888	88.842866	89.085780	89.317654	89.539221	89.751156	89.949024	90.143590	90.330215	90.504629	90.676856	90.837896	90.992859	91.146477	91.290194	91.428779	91.562501	91.691612	91.816346	91.936923	92.053546	92.166407	92.275685	92.381549	92.480504	92.580056	92.676637	92.770376	92.861399	92.919315	92.965575	92.994073	93.005539	93.032727	93.046535	93.025639	92.983716	92.930701	92.867014	92.790090	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-227.280000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	44.177981	50.353750	55.294366	59.314861	62.685281	65.537175	67.964506	70.084200	71.923925	73.547213	75.003473	76.293807	77.455107	78.505807	79.460989	80.333112	81.132558	81.868048	82.546962	83.175586	83.759308	84.294495	84.802005	85.269028	85.714365	86.125436	86.519388	86.883969	87.234965	87.560499	87.868899	88.161484	88.439440	88.703837	88.955644	89.195738	89.424920	89.643915	89.853389	90.048841	90.241151	90.425611	90.597891	90.768123	90.927190	91.084785	91.232097	91.374052	91.515225	91.647232	91.774687	91.897821	92.016851	92.131978	92.243392	92.351269	92.452023	92.553370	92.651647	92.746990	92.839528	92.932865	93.002954	93.047398	93.080604	93.096455	93.111878	93.133291	93.128869	93.099616	93.049566	92.997744	92.932212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-224.580000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	44.782515	50.890793	55.777416	59.753472	63.087101	65.907864	68.308305	70.404886	72.224208	73.829492	75.269910	76.545917	77.694323	78.733357	79.677933	80.550937	81.341066	82.058266	82.729642	83.351286	83.928527	84.465959	84.959462	85.428964	85.869123	86.275242	86.664618	87.024802	87.364976	87.693329	87.998006	88.287059	88.561659	88.822863	89.071630	89.308826	89.535240	89.751592	89.958537	90.156675	90.346558	90.523732	90.698678	90.866764	91.023713	91.179323	91.324670	91.464732	91.604131	91.734375	91.860129	91.981619	92.099060	92.212651	92.322577	92.429013	92.532124	92.632061	92.728971	92.822987	92.914239	93.006366	93.078506	93.131502	93.169528	93.186540	93.199809	93.215964	93.222103	93.205992	93.168489	93.122708	93.062886	92.992541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-221.870000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	40.000000	45.368558	51.411391	56.245657	60.200965	63.476560	66.267136	68.659059	70.715662	72.530561	74.117475	75.528065	76.803117	77.938367	78.965497	79.899252	80.751810	81.533322	82.252314	82.915998	83.530520	84.101148	84.632422	85.120080	85.584210	86.019331	86.420629	86.805555	87.161457	87.504420	87.822196	88.123248	88.415167	88.686342	88.944288	89.189952	89.424189	89.647779	89.861432	90.065795	90.261463	90.448977	90.623818	90.796585	90.962577	91.117454	91.271128	91.414555	91.557238	91.690434	91.818957	91.947288	92.067100	92.182918	92.294939	92.403347	92.508313	92.609998	92.708555	92.804126	92.896843	92.986834	93.074216	93.152075	93.206955	93.246648	93.271776	93.286255	93.293788	93.307596	93.308268	93.277392	93.237957	93.190285	93.128607	93.056437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
