	1000	5000	10000	15000	17000	20000	25000	30000	35000	40000
59.680000	96.136000	96.136000	96.136000	96.037500	96.037500	96.628500	96.727000	96.628500	96.530000	96.431500
68.210000	96.136000	96.136000	96.136000	96.037500	96.037500	96.628500	96.727000	96.628500	96.530000	96.431500
79.580000	96.136000	96.136000	96.136000	96.037500	96.037500	96.628500	96.727000	96.628500	96.530000	96.431500
95.490000	96.136000	96.136000	96.136000	96.037500	96.037500	96.628500	96.727000	96.628500	96.530000	96.431500
119.370000	96.136000	96.136000	96.136000	96.037500	96.037500	96.628500	96.727000	96.628500	96.530000	96.431500
140.000000	96.136000	96.136000	96.136000	96.037500	96.037500	96.628500	96.727000	96.628500	96.530000	96.431500
