	1000	4840	7260	9680	12100	14520	16940	19360	21780	24200	26620	29040	31460	33880	36300	37510	40003	45000	50000	55000	60000
56.58	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
60.67	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
62.67	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
67.31	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
72.66	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
78.73	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
85.88	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
94.21	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
104.47	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
119.97	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
123.66	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
140	87.64313944	87.64313944	90.47838526	92.01973728	92.70072605	94.19306063	94.19306063	94.86217394	95.31564399	95.5048	95.7124182	95.78426039	95.74831497	95.52608948	95.29118116	95.17074495	94.83618234	94.83618234	94.83618234	94.83618234	94.83618234
